tweet	label
"@NAZEEM_G8 In my humble opinion the #Covid19 vaccine is at best a huge multiBillion dollar scheme &amp; at worst a attempt to kill millions of Africans &amp; chip/track the rest. Call me a ""conspiracy theorist"" if you i will i dont mind. #666vaccine #BillGatesareEvil #CancelVaccines @EFFSouthAfrica  https://t.co/JnbbD8lc6P"	opinion
Says Anthony Fauci ???is married to Ghislaine Maxwell???s sister.??�	fake
OPINION BY NIRAN ADEDOKUN: Why you should do everything to avoid COVID-19 | TheCable  https://t.co/TbqngV0RPQ  #COVID19  https://t.co/lhiGWLCFzp	opinion
@TPostMillennial In my opinion, the establishment put Andrew Yang in position to sell UBI , the band aid for the hemorrhaging loss of income and to stall RIOTS bcs of A.I destroying jobs on top of #COVID19 response destroying economy and its working.	opinion
Population health scientist and epidemiologist Mark Cullen provides his expert opinion on how to plan a safe, small Bay Area holiday gathering during the pandemic. #COVID19 #epitwitter  https://t.co/LDPcIuZIwP	opinion
@DrOz does not speak for me @FoxNews.   I’m an EM doc on the frontline of #covid19   Can he support his opinion with any evidence?   Does he speak for you #foamed friends?   @jeremyfaust @meganranney @choo_ek @DrJenGunter @Rick_Pescatore @LWestafer @darakass @AliRaja_MD	opinion
@DoctorDSG @leighsales @DanielAndrewsMP @VictorianCHO Just what the Dr ordered another opinion from a very recent Victorian Government Medical administration registrar employee and traineeeee #auspol #COVID19	opinion
Hope Uni Halls Covid outbreaks don't dent institutional income too much...Poor VCs need those vast salaries...luxury yachts won't pay for themselves...	fake
No deaths have been reported in Israel due to COVID-19 because they have found a cure for the disease. A solution of hot water baking soda and lemon is the cure for COVID-19.	fake
Opinion: Cold-blooded Bannons destined for dustbin of history -- Bannon couldn't be more cold-blooded. It seems that he only views the ongoing global fight against the #COVID19 as a geopolitical game. Human lives do not bother him much  https://t.co/mfZXh6X2Xl  https://t.co/vC5jTpzp1M	opinion
French humor could be infectious as well. A chocolatier in western France has created #coronavirus-themed Easter eggs to bring happiness to people as #COVID19 hits the country. He said dozens have been sold and it makes customers smile during these difficult times.  https://t.co/PhQGB0fqnM	opinion
Experts Call Out Claims That Cow Dung/Urine, Yoga, AYUSH Can Prevent Or Treat COVID-19	fake
On education, Maharashtra was on the 17th rank in the country five years ago. Today, the state stands at 3rd after Fadnavis Ji's regime,” Nadda said, at a BJP rally in Navi Mumbai on February 16, 2020.	fake
"@Tesco WARNING!

Its been evidenced that Corona virus is spread via petrol pumps . so why have Tesco not ensured there are gloves and Sanitizer at their self serve pumps? at either Carmarthen or Neath? SUGGEST YOU USE MORRISONS THEY DO CARE ! Come on @Tesco LOOK AFTER US"	fake
What is next for Human Capital now #COVID19 has transformed the world? Give your opinion, take our short survey and help us shape the future of work!  https://t.co/URaqzXlSMM #futureofwork #HCtrends  https://t.co/NXGXKjpiBR	opinion
".@PeterDaszak's research into #COVID19 was cancelled by @NIH due to his collaboration with the #Wuhan Virology Institute. He said in an interview with @60Minutes that ""there's just no evidence that anybody had it (COVID-19) in a lab anywhere in the world prior to the outbreak.""  https://t.co/4ie4hGczDd"	opinion
@DVATW Do you not know already !!   they're all just feckless twats in my considered opinion, if they just spread #Covid19 amongst themselves, it wouldn't be such a problem	opinion
@CMPunk have really enjoyed your honest opinions on #WWEBackstage hope FOX does not stop you or anyone else from giving your opinion of the positive #COVID19 test result tonight.	opinion
_Israel has found a cure and a vaccine for coronavirus._	fake
288 new cases of #COVID19; 179-Lagos 20-Kaduna 15-Katsina 15-Jigawa 13-Borno 11-Ogun 8-Kano 7-FCT 4-Niger 4-Ekiti 3-Oyo 3-Delta 3-Bauchi 2-Kwara 1-Edo 5445 cases of #COVID19 in Nigeria Discharged: 1320 Deaths: 171 https://t.co/WOllJ4pGlc	real
Opinion | Instead of learning from South Korea’s coronavirus example, Trump is lying about it  https://t.co/qgASsQdg1g #news #coronavirus #SouthKorea #VoteTrumpOut2020 #VoteBlueToSaveAmerica #COVID19 #VoteBidenHarris2020 #VoteBiden	opinion
"Says ""there is no"" COVID-19 virus."	fake
#unpopular #Opinion #Trump believed the #Chinazi on #COVID19 as he wanted to get his #Trade #Deals, they #fucked him. That to me, was sufficient to #ImpeachAndConvict.  As u start namecalling me, and I don't care 'cause #censorship @Twitter won't allow me 2 c, that's true, right?	opinion
I’m no medical expert nor intelligent enough to understand the logic behind all the decision making. I’m just fed up &amp; so confused by the constant change &amp; lack of clarity.  people’s opinion the experts what’s right or wrong  🤷🏾‍♂️  I’m feeling so frustrated  #COVID19	opinion
_Allowances of Members of Parliament in India have been increased by 49 thousand rupees during the pandemic._	fake
Ivanka Trump Fears That Her Daddy May Have The Coronavirus https://t.co/1ff94iNxnL #donaldtrump #coronavirus #melaniatrump #ivankatrump	fake
"@Chrissytn1 Oh I got much more LOL 
EG. soros wants CCP to run new world order
IMF , WEF , UN ALL COMPLICIT 
covid19 is a bioweapon 
CREATED TO STAY WITH HUMANS FOR LIFE 
spreading to the ill TO KILL
no vaccine can cure ESPECIALLY GATES VACCINES
GATES CRETED NEW POLIO
https://t.co/uWsCNVZQ9m"	fake
Our daily update is published. We’ve now tracked 29.2 million tests up 640k from yesterday by far the biggest testing day yet. States had never reported more than 594k daily tests. For details see: https://t.co/PZrmH4bl5Y https://t.co/6BU35No5Og	real
Claim: The ‘Fund of Funds’ part of the #COVID19 stimulus will mobilise equity of ~Rs 50000 crore for MSMEs Fact: A similar fund set up in 2016 to mobilise Rs 60000 crore for start-ups disbursed only 6% of planned amount https://t.co/wF9lG2PM0F	fake
OPINION: People not statistics - A view of Donegal by Siobhán McNamara #coronavirusireland #Covid19 #Donegal   https://t.co/HR78JIQpSS	opinion
Baroness Dido Harding head of the National Institute for Health Protection says that access to testing must be prioritised. Read more: https://t.co/wFP3LI5vRP https://t.co/VPE5dcSyZZ	real
New Video: Together we can stop the spread of #COVID19 by physical distancing practicing good hygiene and avoiding non-essential travel. Watch to learn more about how you can help slow the spread. https://t.co/qKkt9oEm7M https://t.co/bJnCgFuZLO	real
Opinion: The Coronavirus Is Mutating. That’s Not Necessarily Good or Bad.  Notions that the novel #coronavirus is evolving into a more threatening or benign form prey on our ignorance and fear. #COVID19 #GlobalPandemic   https://t.co/AK0WDna5pH	opinion
In #Connecticut - on average each person with COVID is infecting 0.75 other people. Because each person is infecting less than one other person the total number of current cases in Connecticut is shrinking. https://t.co/wo0StYf91e	real
"Tablik Jamaat Chief Maulana Saad: ""If 70000 people get coronavirus India will be destroyed. The country will be in our possession."""	fake
#StayHome FFS! This isn’t just hitting old people!  #COVID19 #coronavirus #MondayMotivation  Opinion | I’m 26. Coronavirus Sent Me to the Hospital. - The New York Times  https://t.co/mIwhyFCCyV	opinion
COVID-19 Update Today there are 12 new confirmed cases of COVID-19 – five are in the community and seven are imported cases in managed isolation. The five community cases are all linked to the Auckland cluster. https://t.co/450ecZLSBx	real
The current #COVID19 pandemic presents a catch-22 situation. Countries are desperate to jumpstart their economies but they need to avoid reopening businesses too soon as its cost might exceed that of extending lockdowns if reopening causes a second wave.  https://t.co/cupLduEg1w  https://t.co/eDeAuWFtqu	opinion
A good long read for the weekend from @TheAtlantic The coronavirus is coursing through different parts of the U.S. in different ways making the crisis harder to predict control or understand. https://t.co/LiPDpW5OA0	real
#IndiaFightsCorona: The total tests as on date have reached 39477848. More than 1 crore samples have been tested for #COVID in the past two weeks. Details: https://t.co/Y8TDRUdpT2 @drharshvardhan @MoHFW_INDIA @ICMRDELHI #StaySafe #IndiaWillWin	real
"Mr. Mandetta singles out the president’s Covid-19 denialism as the biggest problem in tackling the pandemic. ""He [Mr. Bolsonaro] aimed for a miracle: believing in chloroquine,” writes the former minister.
https://t.co/j2OYnctPU6"	fake
Sadly we had some historical data adjustments come in right after we pulled the numbers for these tweets. They nudged deaths up pushing the 7-day average back over 500. Here's what the data like now: https://t.co/xUbNxLzYNm https://t.co/tATgQDL6l3	real
Restaurants and Bars: Use CDC’s new tips such as staggered shifts &amp; modified job duties for people at higher risk for severe illness to maintain healthy operations during the #COVID19 outbreak. More tips: https://t.co/IgH6uA8oHa. https://t.co/TQufHMYbF1	real
@AngrierWHStaff Disneyland is a Petrie dish on a *good* day, we know that.  This #COVID19 outbreak is something altogether different! If you wouldn’t go on a cruise ship...don’t go to Disney! Just my opinion. 😕😕😕	opinion
Ok need opinions from #lawyers if the policy is that everyone in public places must wear masks and there are business that are not enforcing it, if I catch #COVID19 from their negligence can I then sue??	opinion
This morning WHO Director-General Dr Tedros has emphasised that while a number of vaccines are in clinical trials there is currently no silver bullet for COVID-19.	real
@TommyHicksGOP @kayleighmcenany New #COVID__19 infections: 135,187 on 11152020! 11 million Americans infected with #COVID19 &amp; 246,000 Americans dead from #COVID__19.  In my opinion, #Trump helped and let this nightmare happen, making him the biggest mass murderer in US history!!!   https://t.co/TjMoipW3EA	opinion
The new fad disease called the “coronavirus” is sweeping headlines. Funny enough, there was a patent for the coronavirus was filed in 2015 and granted in 2018. https://patents.justia.com/patent/10130701	fake
And here's the continuation from .@elonmusk - one of the few people actually doing something useful and whose opinion I happen to share. #stopthelockdown #StopTheShutdown #StopThePanic #StopTheMadness #COVID19	opinion
Current evidence shows that about 80% of #COVID19 patients experience mild symptoms &amp; recover NCDC recommends the treatment of every positive case in an isolation centre to mitigate the risk of spread in communities #TakeResponsibility https://t.co/aWRY3cwLiE	real
@StevePeers Amazing how quickly #cummings minions gauge that the public opinion is appalled with him &amp; wife taking their #covid19 infection across the country to his mum, so their spokesperson @bbclaurak adjusts the story by introducing his sister as their #COVIDー19 recipient	opinion
#COVID19 Danilo Türk is former President of the Republic of Slovenia, from 2007 to 2012. He is currently a non-resident senior fellow at RDCY. What's his opinion about Int'l cooperation?Dont miss.....@_DaniloTurk  https://t.co/yCRVLahVEJ	opinion
#Opinion: Covid crisis nothing encountered like ever before #COVID2019india #COVID19 #CoronaVirus #IndiaFightsCorona   https://t.co/767GvX3DVw	opinion
Coronavirus: UK reports highest daily COVID-19 cases since 1 May https://t.co/AduhuUab1B	real
"Masks can be effective in stopping the spread of #COVID19 but they're no ""magic ingredient"". Here's what the experts say: https://t.co/VvtjCr9FVs #qanda #factcheck #coronavirusfacts #datoscoronavirus"	fake
#CoronaVirusUpdates #IndiaFightsCorona India tests highest single day #COVID19 samples of 8.6 lakh Cumulative tests cross 2.85 crore.	real
@POTUS Mr. President, I have a lot of respect for your opinion but aside from the #COVID19 case I want to talk about #Iraq! If the US leave #Iran will be forcefully removed from #Iraq by the free spirited #Iraqi people! Trust my judgment, #Iran will be done in months. #JoeBiden #America	opinion
@ESICM #COVID19 Survey - Your opinion cares!  We invite you to complete this survey, which takes around 15 minutes:  https://t.co/vIrQJL8EVG  @avkwong @FOAMecmo @Gas_Craic @strachanjamie @iceman_ex #COVID19 #Coronavirus  https://t.co/AoJaDOcgRj	opinion
INCREASE IN CASES “As we’ve eased the restrictions &amp; continue to increase testing capacity it’s likely we’ll see an increase in #COVID19 cases in Nigeria. Whether that increase continues or not will depend on our collective action” ~ @Chikwe_I #TakeRespinsibility 2/4 https://t.co/hYVKYQ3CQt	real
Is  #Ivermectin a new miracle cure for #COVID19? It is being used with a claim of 100% recovery in 48 hours in Australia, is inexpensive and has been around as approved for other ailments for a while. Curious for @zev_dr opinion.   https://t.co/Ifd8rEmaCv	opinion
Throughout the #COVID19 pandemic we have heard various opinions about wearing face coverings and protective masks. Do Masks Matter? Interview with a world expert, Dr. Raina MacIntyre of the Kirby Institute. #covid19Qc   https://t.co/72qRnsEfzi	opinion
My team stands ready to help you in any way that we can.   This week in La Opinión Newspaper, I wrote about specific resources that my office is providing to help Arkansans get back on their feet in the midst of the #COVID19 pandemic.    https://t.co/tm01nghOo5	opinion
One of Mexico's Greatest Bullfighters Swears He Caught (La) Coronavirus From Bull Spit https://t.co/qVG0q767NV #coronavirus #bulls	fake
Opinion | #SocialDistancing Is a Privilege  https://t.co/PfAc1TSVVF #covid19 #incomeinequality via @nytimes  https://t.co/cbnSQSqRaF	opinion
"#Opinion: India's @DIPPGOI revised FDI policy to curbe opportunistic takeover of Indian Companies due to #COVID19 pandemic. The intention is clear.China hopes India can abandon zero-sum game so that the two can continue the ""Wuhan spirit."" @China_Amb_India  https://t.co/9B31xvK4g0  https://t.co/JDeAIiJthi"	opinion
Tweet us your opinion. Down pointing backhand index #bemotivated #professionalcoachandmentor #motivationalquotes #dailyquote #dailymotivation #pandemic #covid19  Visit us at  https://t.co/m97pCdzmQ5 to know more about how to be successful in Dental Business  https://t.co/w6r4zgPhys	opinion
When you believe your physician isn't acting in your best interest, you get a second opinion. I think it's high time our country gets a second opinion as well. #Fauci #COVID19	opinion
"""CORONAVIRUS Reports of 10,000 DEAD in Wuhan, China."""	fake
UGANDA OPINION POLL,  How will #COVID19 impact the socio-economic life of Ugandans..? #StaySafeUg  https://t.co/s8RxCpFewX	opinion
Our daily update is published. We’ve now tracked 15.2 million tests up just 285k from yesterday way below average. It's not clear why tests have fallen so far. Note that we can only track tests that a state reports. For details see: https://t.co/PZrmH3TKeq https://t.co/toeKST3z1i	real
Coronavirus is caused by snakes.	fake
Even as #Christian knowing resulting in getting there, I’m not sure how I can ever forgive #antimaskers and so-called #MAGA folks after holding my 46y/o husband as he fell apart hearing his mother had succumbed to preventable disease. Fuck you &amp; your “opinion”. #COVID19	opinion
This pandemic will eventually end. But what will life be like after it? Here's a few thoughts; Predictions For Our New Normal After COVID-19 👉 https://t.co/vIrKDYTRuA #cdnboomers #babyboomers #boomers #covid19 #coronavirus #predictions #commentary #opinion  https://t.co/sw2YF2dWjN	opinion
Context matters:  Issac Muoghalu Foundation by @MoghaluKingsley &amp; @MaryanneMoghalu donated #covid19 palliatives to Nnewi folks.  The 2 tweets that announced it has only 27 likes &amp; 6 retweets.  My issue with the photos is social distancing.  Everybody is entitled to their opinions	opinion
Video shows Rashtriya Swayamsevak Sangh (RSS) members paying respect to doctors in Aurangabad Maharashtra India.	fake
We have located backfill dates for the remaining 631 deaths but that manual work will take some time. For today all 675 are in the API but removed from the charts (both here and on the website).	real
Insulinization in #T2DM with Basal Analogues During #COVID19 #Pandemic: Expert #Opinion from an #Indian Panel  Read online now:  https://t.co/kQ1sbYAuzX #Diabetes #insulin #Covid  https://t.co/i4qrKXuX2G	opinion
@eaglestar_f @QuackChiro Unless you have visited the #COVID19 ward of a hospital or watched a young woman crumple in pain and go downhill within two hours or lost someone to this #pandemic, i have difficulty respecting your opinion.  Your tefusal to #MaskUp harms the people around you, not you.	opinion
ReWiring Our Thinking on #COVID19 w/ Imre Varju, MD PhD @imre_varju &amp; a special Intro from @ASOpodcast 'A Second Opinion' Podcast w/ host Dr. Bill Frist @bfrist NashvilleHealth Founder @nashhealthorg   This is a very meaningful episode &amp; ask you to share:   https://t.co/kheMAuOJec	opinion
@RaviKundurthi Yes we know. These are not like sums. That's the problem. We cannot just move current over to cumulative. We'll have a full statement about these numbers Monday afternoon.	real
The Key to Defeating #COVID19 Already Exists. We Need to Start Using It | Opinion #Hydroxychloroquine   https://t.co/eJxqQLnTIf	opinion
Opinion | There is a serious need for an independent mechanism to continuously monitor the performance of the programmes and their efficacy  #EconomicPackage #COVID19 #Lockdown4   https://t.co/12rvI9B59V	opinion
Opinion - We need to consider the important possibility that children may in fact play a limited role in passing the virus to others, say Jay S. Kaufman and Joanna Merckx. #McGill #COVID19  https://t.co/BhWDwMzW1D	opinion
Millions of app users' send in 3900 photo's of 8 different type of rashes, so now they're a Covid19 symptom https://t.co/cUxedqBcnp	fake
COVID-ALERT: Robert Reich: Coronavirus Is Not Just an Obstacle to Profit. But Try Telling Trump, Bezos and Musk | Opinion - Global Pandemic News | #Coronavirus #COVID19 -  https://t.co/ePpkssp8jS  https://t.co/ktLdlWvGgH	opinion
The latest #COVIDView report shows adults 65 years and older have the highest rates of #COVID19-associated hospitalizations followed by adults age 50 – 64. Hospitalization rates are cumulative and will continue to rise with ongoing COVID-19 activity: https://t.co/zP4VYlo0Pb. https://t.co/ySUwn4vIr0	real
After Stimulus  House needs to impeach former POTUS for ignoring #COVID19 duties during last days in office and suing on baseless grounds to overturn election.  Use judges opinions. @Drew_Hammill @SpeakerPelosi @RepValDemings @RepSwalwell @RepTedLieu	opinion
Any opinions on this? #COVID19 #SARSCOV2 German virologist: Covid-19 is less deadly than we thought  https://t.co/yrZcd4QqTO via @YouTube	opinion
UPDATED: Our timeline of President Donald Trump's response to the coronavirus pandemic includes his comments about a speedy vaccine and the Bob Woodward tapes. https://t.co/pgXjssaRCB	fake
"@Philip_Ryan @gabysayshey The recent opinion polls and the ""shinner bashers"" are out 😉#MotherAndBabyHomes #COVID19"	opinion
#COVID19 #school Thread: 1) The German Society for Pediatric and Adolescent Medicine @DGKJ_eV has published a scientific opinion on school attendance of children and adolescents in coordination with their convent societies and in cooperation with the @BVKJ  https://t.co/IhJL6C3X3m	opinion
#COVID19 is a historic stress test for global cooperation. That's why we've launched the ACT-Accelerator to respond. Let's invest in our best chance at a coronavirus-free future for all. Let's #ACTogether! #UNGA Read my opinion piece with @vonderleyen:  https://t.co/PL8rgXacRP	opinion
China is planning to kill coronavirus patients.	fake
Faucian Bargain: Faucian Dilemma: https://t.co/ARokfrAiRs #donaldtrump #coronavirus #thedevil #dranthonyfauci	fake
RT @SkyNewsBreak: Sky News understands further lockdown restrictions are set to be imposed in the North East of England and an announcement…	real
"In 2017 Dr. Shi from Wuhan Institute of Virology Claimed She Kept a Large Reservoir of Bat Viruses and Related Vaccines 

https://t.co/gHXM0F2sCV

#COVID19 #coronavirus"	fake
Opinion | The return of migrant workers to their villages offers an opportunity to give agribusiness a leg-up  #MigrantLabourers #COVID19 #Unlock1    https://t.co/8o7FGxl0ai	opinion
NEWS! Coronavirus ‘a serious and imminent threat to public health’ insists serious and imminent threat to public health https://t.co/jlUYgTXik5 https://t.co/zzTCnyDw7C	fake
@Aintropy Per-capita numbers are obviously important—and we use them in some cases. But because COVID can spread quickly absolute numbers are also important.	real
5 of the previously active cases have now recovered so our total number of active cases is 22 - all are in quarantine. There is no one in New Zealand receiving hospital-level care for COVID-19.	real
.@CDCDirector Redfield trying to clarify changes in #CDC #COVID19 guidelines, exposure &amp; days in quarantine.  7 or 10 days vs. 14 days.   He's saying testing may be used to understand shorten quarantine. Not a policy. Area of research where gathering data.   CDC not opinions	opinion
#IndiaFightsCorona With the expansion of testing infrastructure the daily testing by States/UTs has also increased. 23 States/UTs have better tests per million than the national average (49948). https://t.co/fgoLnXY4QK	real
In my opinion, #COVID19  didn’t expose inequalities between the rich and poor( nations/people), these inequalities have always been known and ignored by most. The only difference right now is the corona virus has shown that ignoring the poor could be at the detriment to the rich.	opinion
#IndiaFightsCorona: 📍Metro rail Metro will be allowed to operate with effect from 7th September 2020👇 #StaySafe #IndiaWillWin #Unlock4 https://t.co/SvJhdHHhsS	real
What are you doing when you are notified that someone in your community tests positive for COVID-19? Has anyone involved in #EMS considered taking on contact tracing? Can EMS lawyers weigh in and offer opinion as to whether or not this would be legal? #COVID19	opinion
Finally an open discussion between two scientists with different opinions on what the public health response to #covid19 should be. GREAT episode by ⁦@ThomasEWoods⁩. Thanks ⁦@MartinKulldorff⁩ &amp; ⁦@EricTopol⁩ for an HONEST discussion.   https://t.co/FFBXBjAanm	opinion
Yesterday our laboratories completed ​1043 tests. That brings the total number of tests completed to date to 429643. Please note that testing numbers are usually lower on the weekend.	real
I know I'm *FAR* from alone in this opinion, and my family is in a much better place than many, many other people, but I'm getting extremely tired and dispirited by this whole #Covid19 bullshit.	opinion
New #COVID19 measures have been introduced by the Spanish government as infection rates exceed one in 100 people in some of Madrid's worst-affected areas in the city and its outskirts home to around 850000 people https://t.co/1TPTe62SS9	real
Why are broadcasters/journalists such self important pricks? @piersmorgan in particular! We don’t want your views or opinions we want the news reported without bias. Stop with the blame culture and unite this country not divide it. 😡😡😡#COVID19 #StayHomeSaveLives	opinion
"A scathing opinion piece in @azcentral. And this comment today from investigative reporter @morganloewcbs5: ""A crisis rages around us, and I don’t think we realize its magnitude."" #COVID19 #Arizona  https://t.co/971iLrzQtB"	opinion
The interim guideline on the use of dexamethasone &amp; other corticosteroids for the treatment of #COVID19 is based on evidence collected from 8 clinical trials. More: 👉 https://t.co/eWHzRrYKvO https://t.co/CLOwmk4E3H	real
The UK's COVID-19 alert level has been moved from level three to level four meaning transmission of the virus is high or rising exponentially https://t.co/vM9KdihVwk	real
If Queen Elizabeth II tested positive for coronavirus.	fake
The retail frenzy in Malaysian stocks is set to face a reality check https://t.co/qg8U93v6kl	fake
Retirees may face new assets test, as Govt considers proposal to cut age pension for some	fake
#GretaThunberg the last person in this word, from whom I want hear any opinion about #India 🇮🇳 a and  #NEET and #JEE #exams during the #COVID19 #pandemic   https://t.co/9yGTsfab31	opinion
The weekend lag effect is pronounced in death reporting. For example last week CA reported 6 deaths on Monday then 111 on Tues. AZ reported 1 death Mon then 117 on Tues. Today AZ reported 8 deaths. CA 23. All these data are the outputs of complicated human processes. https://t.co/WkN4aqCiGT	real
8/10 The UK's #COVID19 alert level has been moved from level three to level four meaning transmission of the virus is high or rising exponentially. Get the latest on the threat of #coronavirus 👇 https://t.co/Oh9pg0EBSZ	real
Why are some places making #COVID19 decisions based on the polled opinions of local laypeople? If you polled 800 people like my mom, the overwhelming majority would say that we can bring down a fever by putting onions in our socks.	opinion
@StephMillerShow @frangeladuo Just finished picking up the pieces of my blown mind after hearing a #COVID19- denying Trump Rally attendee, when asked about what Trump told #BobWoodward, said, 'That's his opinion.' WTF?!?! #VoteBlueToEndThisNightmare	opinion
#COVID19 vaccination started today in🇬🇧 and @EMA is examining #Pfizer/BioNTech and #Moderna vaccines for opinion this month. How does 🇪🇺 check vaccine safety &amp; effectiveness? 👇 ESMH article with insights from @EMA &amp; @ECDC_EU. @bmvarga @EvaKaili @EwaKopacz  https://t.co/0PtBDIXo3e	opinion
CDC: Obnoxious airborne COVID-19 mocks “leg” viruses https://t.co/P9AjcaJJs2	fake
Thursday, April 9, 2020  [COVID-19 Market Awareness]  We’ve brought you  3 Economists  3 Opinions  In the last 3 Days  Let’s talk about it  It’s time for you to create your strategy.  Join us at Noon [PST] on  https://t.co/uWHeLjuiXU  #COVID19 #coronavirus #smallbusiness #money  https://t.co/LzljmFcrJc	opinion
"Dr Vk Srinivas Vice President of Bharath bio tech
He taking first injection of COVID 19
They have confidence of their product #COVID19 #COVID19Vic"	fake
Please DO NOT PULL your mask down onto your chin You can speak cough or sneeze inside your mask then wash or dispose properly Watch for more useful advice on the use of face masks to reduce the risk of #COVID19 spread #TakeResponsibility https://t.co/nD3jWzR8c2	real
Having 14 face masks is enough. They can be reused every 14 days since the incubation period is 14 days.	fake
339 new cases of #COVID19; 139-Lagos 28-Kano 28-Oyo 25-Edo 22-Katsina 18-Kaduna 14-Jigawa 13-Yobe 13-Plateau 11-FCT 8-Gombe 5-Ogun 4-Bauchi 4-Nasarawa 3-Delta 2-Ondo 1-Rivers 1-Adamawa 7016 cases of #COVID19 in Nigeria Discharged: 1907 Deaths: 211 https://t.co/tSmPZvB7gs	real
An outsider's view of the UKs response to #COVID19.  Damning evidence.  I hope people read this and reconsider the supposed effectiveness of austerity economics and free market orthodoxy.  Public opinion is soo warped against reality. it's frightening.   https://t.co/AkLeHRMpU9	opinion
Yes I better buy my aspirin, nose spray and fiber. Sniffle, sniffle, run to the can, the anti Trump virus is in its 2nd wave. Fabreese anyone?	fake
So @realDonaldTrump wants to use Dr. Fauci to get re-elected, but prefers Dr. Atlas’ opinions on #COVID19. #FailedLeadership #FailedPresident #NationInDistress #Election2020 #Vote	opinion
For a breakdown of cases by states in real time please see https://t.co/zQrpNeOfet Currently; Lagos- 25 FCT- 6 Ogun- 2 Ekiti- 1 Oyo- 1 Edo- 1 Total: 36 confirmed cases #COVID19Nigeria	real
RT @CDCemergency: Contact tracing slows the spread of #COVID19. See these answers to Frequently Asked Questions about contact tracing: http…	real
Walmart Amazon Kroger Target and Costco “have not had any reported (coronavirus) cases in the news.”	fake
Our daily update is published. We’ve now tracked 4 million tests up 137k from yesterday a bit lower than the April average of ~147k tests. Note that we can only track tests that a state reports. And not all states report all tests. For details see: https://t.co/PZrmH4bl5Y	real
White House press secretary Kayleigh McEnany said Donald Trump never downplayed the coronavirus. That's hard to argue when he said — on tape — that he did. Pants on Fire. https://t.co/ZFGtnXMadB	fake
The total number of confirmed cases of COVID-19 is now 1203 which is the number we report to the World Health Organization.​ ​ There is no one in New Zealand receiving hospital-level care for COVID-19.	real
Now that there's increasing scientific evidence against using #HCQS for #COVID19, let me return to my original point: the @nytimes twice covered this issue as a mere matter of opinion. (Links below.) This is sheer journalistic malpractice.  https://t.co/jAy5RxOUw7	opinion
Sadly today there are four people in hospital with COVID-19 - one each at Auckland City and North Shore hospitals and two in Middlemore. All are in isolation on a ward. There are no cases in ICU.	real
In my opinion, the recent spike in #COVID19  is due to  various activities linked to the Bank Holiday weekend. The need to figure out which activities are to blame is why we need PROPER #TestAndTrace programmes...	opinion
"The Hindu published an opinion piece by Mr. Sumit Kumar, Vice President - NETAP titled ""How job ready are you?""  Read -    https://t.co/8ABcD7od0Z  #Apprenticeships #Skills #Employability #Jobs #NewAgeSkills #DegreeLinkedApprenticeships #COVID19 #DigitalLearning #Apprentices  https://t.co/xYtluh8ARG"	opinion
Wear a mask in public. Stay at least 6 feet away from others who don’t live in your household. Wash your hands often. Help slow the spread of #COVID19. Learn more: https://t.co/jkWwZTxyhs. #WorldMaskWeek #WearAMask https://t.co/RrkM428ggA	real
"A wall will not stop the coronavirus.

Banning all travel from Europe — or any other part of the world — will not stop it.

This disease could impact every nation and any person on the planet — and we need a plan to combat it."	fake
#COVID19 #BlackLivesMatterUK  This world is full of pathetic people who print their articles or voice their opinions in the newspapers (creating panic, hostility and drama), people on social media (who are too young to understand before they stand) The world needs to wake up!	opinion
.@opinion_joe While I appreciate your current state of contrition, you realize your earlier stance makes you complicit in the attitudes toward and spread of #COVID19? You are responsible because you abused your power and platform by being blasé. Do better.  https://t.co/5sZtLU5wGY	opinion
A natural remedy that kills coronavirus. Start pot of boiling water on stove. Cut peels of oranges or lemons or both – your choice. Add sea salt to pot of boiling water. Add orange or lemon peels to pot of boiling hot water. Boil on high for a few minutes. When water and ingredients in pot have been brought to a boil, turn down the heat, put your face down to pot and breathe in steam. Do this for 15 minutes or as much as you can stand.	fake
RT @MoHFW_INDIA: #IndiaFightsCorona Yet another peak scaled! India registers HIGHEST single day Recoveries of more than 81000 in the las…	real
Former Filipino Senator Antonio Trillanes IV said President Rodrigo Duterte created COVID-19 together with China.	fake
(3/4) Our TrueNat platform previously deployed and WHO pre-qualified for TB is simple and does not require any specialized labs. As of today 2500 TrueNat machines have been deployed in 484 districts of the country and over 2500000 tests have been conducted till date.	real
Opinion: Mothers bearing biggest burden of #COVID19 in families #CGTNOpinion #MothersDay  https://t.co/IvEDievmMk	opinion
A Christchurch person discussed yesterday as being under further investigation has now been confirmed as not a case of COVID-19. The investigation has been closed.​⁣⁣	real
The 7-day average for cases seems likely to rise. There were storm-related drops in testing and cases which showed up in the numbers from the 3th-6th. Those numbers will be replaced with regular reporting. We might be seeing the very beginning of that today in the South. https://t.co/KRqYZWSbz4	real
Trump says coronavirus task force will keep working ‘indefinitely’ with a focus on vaccines and reopening #taskforce https://t.co/YwG84FH15i	fake
🗣 DR. PHIL HAS A PHD IN CLINICAL PSYCH. HE’S NOT AN MD &amp; HIS OPINIONS ARE NOT BASED ON MEDICAL SCIENCE. (Further, based on record, most of his psych opinions are also garbage &amp; his “help” is advice &amp; then outsourcing to ppl who actually work.) #DrPhilIsADisgrace #DrPhil #COVID19	opinion
